Fairness,dimensions,epochs,layers,learning_rate,model,parity,equality,Accuracy
False,32,500,4,0.001,GCN,0.0006922734901309013,0.0027540959417819977,0.8691602824094937
False,32,500,4,0.001,FairMP_GCN,0.0,0.0,0.871563767462821
False,32,500,4,0.01,GCN,0.0014219032600522041,0.0009258948266506195,0.8676581042511642
False,32,500,4,0.01,FairMP_GCN,0.001714325975626707,0.012979906052350998,0.8686345200540784
False,32,500,4,0.1,GCN,0.0,0.0,0.871563767462821
False,32,500,4,0.1,FairMP_GCN,0.0016672112978994846,0.00860578566789627,0.8675829953432477
False,64,50,2,0.001,GCN,5.199937731958926e-05,0.0003543586062733084,0.871563767462821
False,64,50,2,0.001,FairMP_GCN,0.0,0.0,0.871563767462821
False,64,50,2,0.01,GCN,6.01225474383682e-05,0.0004432003479450941,0.871563767462821
False,64,50,2,0.01,FairMP_GCN,0.00012186972890049219,0.0011426066048443317,0.8712633318311552
False,64,50,2,0.1,GCN,0.0,0.0,0.871563767462821
False,64,50,2,0.1,FairMP_GCN,0.0,0.0,0.871563767462821
False,64,50,4,0.001,GCN,0.0,0.0,0.871563767462821
False,64,50,4,0.001,FairMP_GCN,0.0,0.0,0.871563767462821
False,64,50,4,0.01,GCN,0.00010887265671044588,3.926112549379468e-05,0.8713384407390716
False,64,50,4,0.01,FairMP_GCN,0.0,0.0,0.871563767462821
False,64,50,4,0.1,GCN,0.0,0.0,0.871563767462821
False,64,50,4,0.1,FairMP_GCN,0.00046636525075882673,0.0002758363261818886,0.8711882229232387
False,64,100,2,0.001,GCN,0.0005736425518989563,0.0022791624069213867,0.8713384407390716
False,64,100,2,0.001,FairMP_GCN,0.0,0.0,0.871563767462821
False,64,100,2,0.01,GCN,4.224490839987993e-05,0.0011509093455970287,0.8712633318311552
False,64,100,2,0.01,FairMP_GCN,0.0002860133536159992,0.002012401819229126,0.8710380051074057
False,64,100,2,0.1,GCN,0.0,0.0,0.871563767462821
False,64,100,2,0.1,FairMP_GCN,0.00016247853636741638,0.0018936116248369217,0.8706624605678234
False,64,100,4,0.001,GCN,3.5768840461969376e-05,0.0015125628560781479,0.8708126783836563
False,64,100,4,0.001,FairMP_GCN,0.0,0.0,0.871563767462821
False,64,100,4,0.01,GCN,0.0003103760536760092,0.002253246493637562,0.8714135496469881
False,64,100,4,0.01,FairMP_GCN,3.2492680475115776e-06,0.0007087172125466168,0.871563767462821
False,64,100,4,0.1,GCN,0.0,0.0,0.871563767462821
False,64,100,4,0.1,FairMP_GCN,0.0005719931796193123,0.0003543586062733084,0.8713384407390716
False,64,200,2,0.001,GCN,0.0005703461356461048,0.0006641782820224762,0.87201442091032
False,64,200,2,0.001,FairMP_GCN,0.0002453684573993087,0.0004927809350192547,0.8717139852786541
False,64,200,2,0.01,GCN,0.0012496346607804298,0.0021603722125291824,0.8697611536728256
False,64,200,2,0.01,FairMP_GCN,0.0019938061013817787,0.01704094558954239,0.8653297281057534
False,64,200,2,0.1,GCN,0.0,0.0,0.871563767462821
False,64,200,2,0.1,FairMP_GCN,0.001217117067426443,0.0026468662545084953,0.8696109358569927
False,64,200,4,0.001,GCN,0.0012447605840861797,0.004916716367006302,0.8696860447649091
False,64,200,4,0.001,FairMP_GCN,0.001103379763662815,0.003905239515006542,0.8693856091332433
False,64,200,4,0.01,GCN,0.0003445000620558858,0.0012593814171850681,0.8709628961994893
False,64,200,4,0.01,FairMP_GCN,0.00015924288891255856,0.0013595512136816978,0.8709628961994893
False,64,200,4,0.1,GCN,0.0,0.0,0.871563767462821
False,64,200,4,0.1,FairMP_GCN,6.011803634464741e-05,0.0018120626918971539,0.8705873516599069
False,64,500,2,0.001,GCN,0.0009750239551067352,0.0033382028341293335,0.8705122427519904
False,64,500,2,0.001,FairMP_GCN,0.0015274444594979286,0.014521174132823944,0.8683340844224124
False,64,500,2,0.01,GCN,0.003040403127670288,0.005417332053184509,0.8633768964999249
False,64,500,2,0.01,FairMP_GCN,0.003219028003513813,0.02642768621444702,0.862926243052426
False,64,500,2,0.1,GCN,0.0,0.0,0.871563767462821
False,64,500,2,0.1,FairMP_GCN,0.0004176174115855247,0.002156101632863283,0.8714135496469881
False,64,500,4,0.001,GCN,0.0005752723664045334,0.0018181130290031433,0.869986480396575
False,64,500,4,0.001,FairMP_GCN,0.0014364514499902725,0.013651378452777863,0.8668319062640829
False,64,500,4,0.01,GCN,0.0006207679398357868,0.0005257576704025269,0.8693105002253267
False,64,500,4,0.01,FairMP_GCN,0.0017923370469361544,0.007976598106324673,0.8693856091332433
False,64,500,4,0.1,GCN,0.0,0.0,0.871563767462821
False,64,500,4,0.1,FairMP_GCN,0.0,0.0,0.871563767462821
